,Line A,Line B
4444,1.512404382,1.489737848
4445,1.494656857,1.48661927
4446,1.521336712,1.501439436
4447,1.496518962,1.496101443
4448,1.518801186,1.493452353
4449,1.458814318,1.484504112
4450,1.49087199,1.489256744
4451,1.515615154,1.508813778
4452,1.530536358,1.497973459
4453,1.491945799,1.495696886
4454,1.520908991,1.48912705
4455,1.493619515,1.487289261
4456,1.490876618,1.522390463
4457,1.48225932,1.498763605
4458,1.486575396,1.519704908
4459,1.527838167,1.483132982
4460,1.50962332,1.496434685
4461,1.505581089,1.506948983
4462,1.505200831,1.494281797
4463,1.511431994,1.495420031
4464,1.52184928,1.487503365
4465,1.479437365,1.480482192
4466,1.519232724,1.499455676
4467,1.497790635,1.518110759
4468,1.490410672,1.503129798
4469,1.509113179,1.498688379
4470,1.526650227,1.496302422
4471,1.534264926,1.509220634
4472,1.511112101,1.500079718
4473,1.52851497,1.506046075
4474,1.517891258,1.491056467
4475,1.547032045,1.502991193
4476,1.479409435,1.513479602
4477,1.487216337,1.493892855
4478,1.492366177,1.499368535
4479,1.498020399,1.494722339
4480,1.501840167,1.487610529
4481,1.495080549,1.500423551
4482,1.502986266,1.48490895
4483,1.513440908,1.502359013
4484,1.474275379,1.488562581
4485,1.476579184,1.521246179
4486,1.476338947,1.502977016
4487,1.493550386,1.515026455
4488,1.520998865,1.488828098
4489,1.525965632,1.490948808
4490,1.54371572,1.500274535
4491,1.519475526,1.498804107
4492,1.510628615,1.488123252
4493,1.479457423,1.485475412
4494,1.517093087,1.489144981
4495,1.520443008,1.47500805
4496,1.496980077,1.474970979
4497,1.500568676,1.481193972
4498,1.531114976,1.488755004
4500,1.486207272,1.495187531
4501,1.517329102,1.495003819
4502,1.50236285,1.505530197
4503,1.478222851,1.49389514
4504,1.495205011,1.489578738
4505,1.478679326,1.505025906
4506,1.527419092,1.485368841
4507,1.525543873,1.495605654
4508,1.488321436,1.489271112
4509,1.53327755,1.505561607
4510,1.473278326,1.499256127
4511,1.483262064,1.501345084
4512,1.52330004,1.494979841
4513,1.515801396,1.507597481
4514,1.537984717,1.486330801
4515,1.512589945,1.47250405
4516,1.484758629,1.480449972
4517,1.505442317,1.518062276
4518,1.487294108,1.49091787
4520,1.534222929,1.491044561
4521,1.505244848,1.501752412
4522,1.50932641,1.495016275
4523,1.520489324,1.501291172
4524,1.55186045,1.487613051
4525,1.501077177,1.48944564
4526,1.46498539,1.497474671
4528,1.490969774,1.502355797
4529,1.515964449,1.489136591
4530,1.52133084,1.501802097
4531,1.506346946,1.503897138
4532,1.478969763,1.494163107
4533,1.495300906,1.484983804
4534,1.505303905,1.490245763
4535,1.515746186,1.504540217
4536,1.486084934,1.508119348
4537,1.525155092,1.501734449
4538,1.527012029,1.491174414
4539,1.496875011,1.508109731
4540,1.474604588,1.493947319
4541,1.514733501,1.506454215
4542,1.490745674,1.487275774
4543,1.479464371,1.498438256
4544,1.486649379,1.4925831
4545,1.509956295,1.50757886
4546,1.502008183,1.493064363
4547,1.477721907,1.475007808
4548,1.504891317,1.498100685
4549,1.511031139,1.516196341
4551,1.498294157,1.499880498
4552,1.512760717,1.508610834
4553,1.509920244,1.506462028
4554,1.519332479,1.507870145
4556,1.500023506,1.506176994
4557,1.495709556,1.49267104
4558,1.477414578,1.508840586
4559,1.495198426,1.490182129
4560,1.489746005,1.486482841
4561,1.522356776,1.493864383
4562,1.513776838,1.502273898
4563,1.510714095,1.498352715
4564,1.479072424,1.508409206
4565,1.510129244,1.505998961
4566,1.549151463,1.497484445
4567,1.536863047,1.489924548
4568,1.510877253,1.501273391
4569,1.522650516,1.490463132
4570,1.50106908,1.487896386
4571,1.500432949,1.508796689
4572,1.543965675,1.490947302
4573,1.497872834,1.494386292
4575,1.474432998,1.48397775
4576,1.515315324,1.489318878
4577,1.527815078,1.500419988
4578,1.529771636,1.513053459
4579,1.517454268,1.512556257
4580,1.47288385,1.486448732
4581,1.525717295,1.496821199
4582,1.513702931,1.489692742
4583,1.548273042,1.500306855
4584,1.480834975,1.489199751
4585,1.540881297,1.503357465
4586,1.507278371,1.486624964
4587,1.519909771,1.494752102
4588,1.516383739,1.506146267
4589,1.504948683,1.503358258
4590,1.477361354,1.489984431
4591,1.525049677,1.495924061
4592,1.50434606,1.495882023
4593,1.509956192,1.502205573
4594,1.539568467,1.49446188
4595,1.537139994,1.516050783
4596,1.49390078,1.508634152
4597,1.511575845,1.513332023
4598,1.517450138,1.505245171
4599,1.479121119,1.496515317
4601,1.512828949,1.503650927
4602,1.528115298,1.496228709
4603,1.499064453,1.514430896
4604,1.490898516,1.50078164
4605,1.52041527,1.486184275
4607,1.522681589,1.493483265
4609,1.49746847,1.498106702
4610,1.52146396,1.50415031
4611,1.513813761,1.485937874
4612,1.505960767,1.507889845
4613,1.522303533,1.493684785
4614,1.50837273,1.505284246
4615,1.504867671,1.484757262
4616,1.502002736,1.504667131
4617,1.454781534,1.505287615
4618,1.498401174,1.515612701
4619,1.51822353,1.519601515
4620,1.49353943,1.503239573
4621,1.484203085,1.496316413
4622,1.49120083,1.480613194
4623,1.522647816,1.50344351
4624,1.460297356,1.489672838
4625,1.504519698,1.498005729
4626,1.481169757,1.501710288
4627,1.517094023,1.478852929
4628,1.509429182,1.492173493
4629,1.49210738,1.5035761
4630,1.496020592,1.480907362
4631,1.518994641,1.478298816
4632,1.463049171,1.491215788
4634,1.502480138,1.475547324
4635,1.469827212,1.482953168
4636,1.519224101,1.484157255
4637,1.522315792,1.493703176
4638,1.525845416,1.485470501
4639,1.497922911,1.49523263
4640,1.467365339,1.476859328
4641,1.515604122,1.487414006
4642,1.498438082,1.488100716
4643,1.520888058,1.496174697
4644,1.525943343,1.499084964
4645,1.501600818,1.508568585
4646,1.543200832,1.515696812
4647,1.495980112,1.491604289
4648,1.538117957,1.501465929
4649,1.515000371,1.494963861
4650,1.482572559,1.511856905
4651,1.524471046,1.499646708
4652,1.495999271,1.494559005
4653,1.49223515,1.499769335
4654,1.500414686,1.499477592
4655,1.485153064,1.490334712
4656,1.537250009,1.493571256
4657,1.510194713,1.503304942
4659,1.514331673,1.493917493
4661,1.49081402,1.516638427
4662,1.512076575,1.507608356
4663,1.490776345,1.497226622
4664,1.471888226,1.519737743
4665,1.534634302,1.482033224
4666,1.540817176,1.504471042
4667,1.529529115,1.524410962
4669,1.501764603,1.506527815
4670,1.477365868,1.484424324
4671,1.519273733,1.503850178
4672,1.509515357,1.490199258
4673,1.494767085,1.496685476
4674,1.508095903,1.497456426
4675,1.521346505,1.504100095
4676,1.502728896,1.49388714
4677,1.501102941,1.506975092
4678,1.553780098,1.518901352
4679,1.509070317,1.472817492
4680,1.521805761,1.478818712
4681,1.469084328,1.502145224
4682,1.509274703,1.503138762
4683,1.507055111,1.512859897
4684,1.530062081,1.501832585
4685,1.493587482,1.477673187
4686,1.522546834,1.488271967
4687,1.480337337,1.507690485
4688,1.457738716,1.476296563
4689,1.481030512,1.477545688
4690,1.545011955,1.497202665
4691,1.488379361,1.497327181
4692,1.539675278,1.515033464
4693,1.507159816,1.490560308
4694,1.525447371,1.502652151
4696,1.501582666,1.501099018
4697,1.49519542,1.520046418
4698,1.480827119,1.481264231
4699,1.533881536,1.488563495
4700,1.507905433,1.501084471
4701,1.508272792,1.494360256
4702,1.49259074,1.493489398
4703,1.504901104,1.494723899
4704,1.510353995,1.49891057
4705,1.483471567,1.489360665
4706,1.507907695,1.486745196
4708,1.48878205,1.482719221
4709,1.534792561,1.497456217
4710,1.522494575,1.50161278
4711,1.506674609,1.505243864
4712,1.497601356,1.495520179
4713,1.510391349,1.516690145
4714,1.482486558,1.493131791
4716,1.521363866,1.510643589
4717,1.517352923,1.508745477
4718,1.495956,1.497096869
4719,1.46868553,1.491673603
4720,1.511873298,1.489195291
4721,1.518110566,1.499797746
4723,1.541888516,1.512068515
4724,1.484405138,1.492891292
4726,1.490934199,1.487323881
4727,1.500305948,1.486998383
4728,1.517075739,1.516815799
4729,1.499909108,1.494265767
4730,1.489016003,1.494943478
4731,1.508355237,1.49377284
4732,1.509072702,1.496732331
4733,1.501476104,1.508707453
4734,1.50773496,1.514878214
4735,1.516299448,1.496815254
4736,1.518391281,1.515352181
4737,1.470537916,1.508681756
4738,1.482678725,1.50080376
4739,1.482778111,1.50294511
4740,1.50242109,1.499805091
4741,1.505170663,1.494630856
4742,1.465111755,1.467291326
4743,1.498152749,1.49659028
4744,1.532054745,1.497594152
4745,1.487701351,1.487549217
4747,1.476271359,1.483798861
4748,1.500808459,1.491267094
4749,1.504814799,1.503074215
4750,1.500546111,1.501492061
4751,1.500193047,1.464691992
4752,1.509437603,1.511974278
4753,1.512707433,1.478095584
4754,1.518446872,1.50213417
4755,1.52905004,1.476756199
4757,1.472546118,1.478822903
4758,1.512286559,1.504589395
4759,1.487216736,1.487013818
4760,1.521590208,1.474291086
4761,1.5048443,1.503027367
4762,1.521067343,1.50567931
4763,1.518331382,1.512012362
4764,1.489120806,1.492550421
4765,1.48081957,1.498288054
4766,1.47923297,1.487582145
4767,1.495079134,1.508077161
4768,1.499487443,1.501315825
4769,1.497199101,1.487248523
4770,1.539056684,1.499227436
4771,1.499892384,1.503062424
4772,1.517009843,1.512743919
4773,1.48403691,1.484256042
4774,1.504257605,1.504479372
4775,1.532438509,1.49177688
4776,1.494785607,1.504378277
4777,1.495472459,1.494345176
4778,1.491362153,1.503732805
4779,1.518921106,1.500066645
4780,1.512310047,1.503707514
4781,1.506268062,1.506163439
4782,1.488809535,1.510602935
4783,1.503273064,1.510796362
4784,1.506598359,1.491966243
4785,1.513915339,1.485933602
4786,1.485894818,1.497632853
4787,1.460065164,1.500651776
4788,1.496253246,1.499727695
4789,1.525335622,1.500263329
4790,1.512134534,1.499625748
4791,1.50221629,1.490042652
4792,1.498352443,1.524404589
4793,1.529490887,1.507704063
4794,1.493282187,1.495169203
4795,1.501535203,1.484084345
4796,1.537498041,1.486889209
4797,1.513560177,1.510413981
4798,1.501839722,1.497809702
4799,1.506767992,1.496004336
4800,1.515989496,1.490316211
4801,1.49935684,1.50488216
4802,1.484969706,1.500421457
4803,1.491934115,1.499918647
4804,1.515618704,1.496415308
4805,1.495540737,1.511748165
4806,1.489805966,1.497098807
4807,1.493275103,1.508139868
4808,1.510142628,1.486376518
4809,1.483986283,1.510947649
4810,1.529614355,1.495026352
4811,1.517103336,1.49368047
4812,1.488039204,1.469123857
4813,1.484855855,1.512762079
4814,1.448450769,1.4915382
4815,1.507956904,1.499874875
4816,1.4936039,1.497330749
4817,1.476967367,1.487630145
4818,1.501976764,1.48855356
4819,1.50891943,1.504991722
4820,1.501362979,1.488191667
4821,1.484922707,1.504567434
4822,1.511078744,1.486624475
4823,1.502990513,1.509972927
4824,1.510711276,1.501105708
4825,1.535377027,1.490321994
4826,1.505405582,1.499128762
4828,1.5136668,1.488852514
4830,1.465857503,1.490067924
4831,1.519842733,1.500933562
4832,1.534674962,1.484680494
4833,1.492525109,1.504386706
4834,1.499541267,1.495648225
4835,1.52271481,1.496165206
4836,1.518361389,1.499340023
4837,1.487621081,1.501793452
4838,1.476840808,1.4851253
4839,1.493585257,1.504341887
4840,1.496083683,1.482685522
4841,1.527182955,1.493426674
4842,1.529543032,1.498271195
4843,1.508376568,1.502375165
4844,1.484962465,1.489538347
4845,1.506858899,1.504573195
4846,1.520091633,1.493499913
4847,1.533656908,1.480116811
4848,1.508489661,1.476624682
4849,1.497448833,1.483453557
4850,1.491832443,1.495940234
4851,1.530372772,1.49880161
4852,1.551838025,1.489177989
4853,1.473443394,1.482965511
4854,1.497554478,1.503353119
4855,1.523038741,1.479289329
4856,1.467844931,1.490023779
4857,1.500460089,1.493780621
4858,1.5289532,1.48611025
4859,1.474763469,1.497206708
4860,1.484448009,1.499556376
4861,1.513788658,1.523210282
4862,1.523370649,1.499245704
4863,1.500635441,1.4940164
4864,1.518254634,1.498473726
4865,1.499775081,1.50259157
4866,1.536280564,1.502461685
4867,1.513333229,1.514486757
4868,1.479508082,1.469435425
4869,1.480212745,1.502178159
4870,1.470664089,1.499786433
4871,1.526076876,1.494252057
4872,1.45657318,1.48413739
4873,1.503345747,1.494894299
4874,1.512150549,1.492525271
4876,1.509104478,1.500579994
4877,1.511950344,1.509227764
4878,1.497882233,1.506808408
4879,1.513483752,1.516905838
4880,1.4903492,1.490389091
4881,1.472735994,1.492397752
4882,1.535320252,1.503842783
4883,1.518052714,1.504566642
4884,1.514870426,1.491131104
4885,1.505846884,1.500652281
4886,1.504007726,1.498263668
4887,1.496083223,1.490673892
4888,1.497879795,1.497024365
4889,1.490261417,1.469041626
4890,1.475475626,1.504475316
4891,1.495890495,1.48525411
4892,1.527037238,1.503125422
4893,1.499495291,1.489724225
4894,1.485585614,1.49124295
4895,1.491597296,1.492132942
4896,1.510915563,1.496273285
4897,1.496059149,1.505348465
4899,1.498779793,1.503287302
4900,1.475401457,1.514573116
4901,1.508343715,1.493778649
4902,1.506560208,1.473980684
4903,1.501270772,1.504679766
4904,1.518656247,1.487653507
4905,1.511688121,1.507300601
4906,1.502989676,1.497482423
4908,1.511045794,1.483054596
4910,1.513314783,1.500122958
4911,1.520565863,1.495872762
4912,1.485362364,1.504311787
4913,1.534151021,1.493283445
4914,1.503895108,1.477232092
4915,1.500640246,1.489880909
4916,1.490292137,1.480386978
4918,1.504365609,1.493534487
4919,1.470206499,1.479043452
4920,1.506454836,1.498819358
4921,1.495290324,1.482596301
4922,1.491273008,1.52080994
4923,1.514509566,1.485244442
4924,1.493148179,1.479434035
4925,1.51028551,1.494634127
4926,1.492091255,1.513984085
4927,1.463277301,1.484754704
4928,1.547836259,1.485744592
4929,1.512615067,1.485766338
4930,1.506306169,1.500988201
4931,1.518075595,1.488729852
4932,1.487276757,1.476963645
4933,1.521473334,1.48552763
4934,1.517958765,1.496599828
4935,1.508940278,1.488371719
4936,1.516833367,1.484814767
4937,1.525342804,1.473821775
4938,1.486315861,1.485727711
4939,1.505766096,1.511812847
4940,1.476050813,1.485493029
4941,1.504968455,1.47238218
4942,1.452045643,1.494766613
4943,1.537040844,1.508853125
4944,1.525760576,1.484349897
4945,1.449495181,1.49630617
4946,1.491439528,1.47624072
4947,1.503695156,1.504297836
4948,1.541370733,1.500620745
4949,1.500395231,1.499318537
4950,1.505973917,1.490034155
4951,1.498573972,1.508502368
4952,1.505305471,1.4793891
4953,1.522727339,1.48911054
4954,1.465200268,1.492439519
4955,1.519810566,1.510797219
4956,1.510955161,1.492525798
4957,1.501978912,1.4876183
4958,1.508301157,1.500402347
4959,1.514281477,1.48779811
4960,1.503456423,1.502424043
4961,1.491494198,1.486406435
4962,1.516662378,1.477963148
4963,1.491826342,1.507595541
4964,1.465765019,1.501959598
4965,1.477062919,1.496002498
4966,1.479749893,1.476647822
4967,1.488268145,1.488820451
4968,1.500066206,1.485314815
4969,1.49169947,1.473098255
4970,1.505302233,1.501151249
4971,1.515373235,1.517919723
4972,1.520528607,1.512340947
4973,1.494402261,1.473516962
4974,1.488662943,1.501049827
4975,1.502806272,1.50292659
4976,1.511826549,1.503186828
4977,1.515773446,1.490151454
4978,1.486364095,1.520390155
4979,1.510477702,1.493513508
4980,1.485341645,1.50181216
4981,1.513527403,1.512328379
4982,1.507167225,1.501243658
4983,1.521068328,1.494174122
4984,1.526284796,1.516465493
4985,1.517162884,1.497904635
4986,1.481816576,1.487095649
4987,1.488444751,1.512602772
4988,1.525970536,1.485837926
4989,1.493400991,1.500864261
4990,1.511024485,1.516747338
4991,1.53451277,1.520248305
4992,1.508475088,1.493868442
4993,1.482457029,1.478777638
4994,1.498350486,1.492391079
4995,1.489208035,1.511845367
4996,1.511200292,1.507608156
4997,1.507480274,1.509096361
4998,1.491861363,1.514187523
4999,1.510078988,1.498095959
5000,1.512252955,1.507836889
5001,1.518741829,1.488730743
5002,1.476945401,1.46717366
5003,1.511309591,1.498694078
5004,1.510947739,1.494708942
5005,1.521817326,1.501980052
5006,1.505514645,1.472173499
5007,1.500042398,1.511696149
5008,1.496563591,1.499115759
5009,1.471824245,1.501490255
5010,1.520725816,1.484566037
5011,1.484224777,1.51863462
5012,1.49343101,1.501521537
5013,1.474306639,1.491752604
5014,1.534602001,1.496891129
5015,1.467170409,1.514083421
5016,1.519751651,1.499908925
5017,1.510351473,1.517942985
5018,1.515941421,1.490267424
5019,1.506964292,1.511830129
5020,1.494359391,1.486116493
5021,1.460932307,1.489236678
5022,1.476350335,1.498489262
5023,1.510953339,1.502200126
5024,1.504006868,1.498147691
5026,1.499432203,1.4955471
5027,1.52629787,1.499273165
5028,1.496738112,1.501108464
5029,1.496475604,1.498055644
5030,1.513225271,1.48236797
5031,1.521624489,1.522469611
5032,1.503068,1.497733239
5033,1.500689533,1.475438673
5034,1.501176391,1.496012864
5035,1.515752915,1.505720122
5036,1.513209176,1.492663213
5037,1.500945151,1.491385725
5038,1.515797685,1.496921646
5039,1.486933195,1.513107031
5040,1.513807538,1.489811069
5041,1.487401582,1.494384522
5042,1.526820472,1.503485624
5043,1.50400254,1.489041458
5044,1.532116326,1.503247597
5046,1.530157953,1.505210558
5047,1.461237876,1.491727403
5048,1.509879461,1.490813516
5049,1.513623003,1.518296798
5050,1.52426984,1.507747653
5051,1.502752866,1.50166026
5052,1.503392605,1.479588933
5053,1.526387987,1.524153675
5054,1.498886537,1.492152421
5055,1.49626345,1.495800119
5057,1.513750444,1.490048492
5058,1.473419405,1.510255745
5059,1.476753707,1.479794873
5060,1.503172558,1.493381338
5061,1.475106534,1.474568474
5062,1.484154997,1.504279862
5063,1.540291494,1.480843881
5064,1.505732301,1.50843235
5065,1.499231731,1.479528307
5066,1.50719933,1.513577016
5067,1.492399804,1.496308175
5068,1.515236774,1.510352179
5069,1.516007922,1.499778965
5070,1.523342117,1.511709926
5071,1.51517127,1.485162707
5072,1.506765535,1.506322395
5073,1.476228988,1.513272719
5074,1.500502729,1.492976293
5075,1.51094304,1.496233124
5076,1.495267993,1.504505216
5077,1.507054443,1.496426392
5078,1.521307679,1.513169569
5079,1.493914238,1.472597903
5080,1.501571135,1.524036027
5081,1.481056872,1.479966665
5082,1.500332507,1.503014221
5083,1.517516271,1.498420945
5084,1.483506118,1.509967631
5085,1.522010792,1.502397394
5086,1.513384498,1.504688961
5087,1.508923908,1.494159068
5088,1.480193692,1.500129544
5089,1.52184882,1.49879463
5090,1.524090308,1.486145246
5091,1.509496077,1.494163817
5092,1.496079201,1.515154379
5093,1.522343186,1.51012066
5094,1.489348,1.498820913
5095,1.499433068,1.489176378
5096,1.478502738,1.498299352
5098,1.487654107,1.479656656
5099,1.501199407,1.514071086
5100,1.517495378,1.502365399
5101,1.528558145,1.47202591
5102,1.509490254,1.490098624
5103,1.520967262,1.508484608
5104,1.47614285,1.50357351
5105,1.522514512,1.514467364
5106,1.516006199,1.486146077
5107,1.533148695,1.485605405
5108,1.467190897,1.492818278
5109,1.497309679,1.503361618
5110,1.498276937,1.488139844
5111,1.489330076,1.504270059
5112,1.516229004,1.511887391
5113,1.513579534,1.492480127
5114,1.506701017,1.506266174
5115,1.449771221,1.494636152
5116,1.486408975,1.515787299
5117,1.516355632,1.506796543
5118,1.491795659,1.509387352
5119,1.489455691,1.495879011
5120,1.512931171,1.475350977
5121,1.486094465,1.476377657
5122,1.486815414,1.488712006
5123,1.513058943,1.500419288
5124,1.48663223,1.498737344
5125,1.511417636,1.513382784
5126,1.542303342,1.493713462
5127,1.521004664,1.49510795
5128,1.488162742,1.49952215
5129,1.488431492,1.517486792
5130,1.49512117,1.494560426
5131,1.485080974,1.50843785
5132,1.460227068,1.494286668
5133,1.523983346,1.479476222
5134,1.484641375,1.499986057
5135,1.506523413,1.50802642
5136,1.483693564,1.515133241
5137,1.495376269,1.506830023
5138,1.530069573,1.506816805
5139,1.503232079,1.486224719
5140,1.500103187,1.503740206
5141,1.492594051,1.501134253
5142,1.501333129,1.499957976
5143,1.533017055,1.49678458
5144,1.520914907,1.475188375
5145,1.499200565,1.511126923
5146,1.516428681,1.515749984
5147,1.502608098,1.475654601
5148,1.518782806,1.487795791
5149,1.480481318,1.507949342
5150,1.506017718,1.494559693
5151,1.527196318,1.52955044
5152,1.484002893,1.496611814
5153,1.542529119,1.487119778
5154,1.485271841,1.508133464
5155,1.524215571,1.491864835
5156,1.511937848,1.487060169
5157,1.476656224,1.489361911
5158,1.501919184,1.491323734
5159,1.462701631,1.505259089
5160,1.539714312,1.4827294
5161,1.461667877,1.489479229
5162,1.528507852,1.498830875
5163,1.5050438,1.484714338
5164,1.47569026,1.492771553
5165,1.487832667,1.482959541
5166,1.500722808,1.517422138
5167,1.486765746,1.491770445
5168,1.500020727,1.490633808
5169,1.49761586,1.492377443
5170,1.489053615,1.500814426
5171,1.506397987,1.481246348
5172,1.492375798,1.508327066
5173,1.492576951,1.508383531
5174,1.512850736,1.49621175
5175,1.522537765,1.505782632
5176,1.49124077,1.49205467
5177,1.533277965,1.490850351
5178,1.493322063,1.496217062
5179,1.530219554,1.506739815
5180,1.516714302,1.51269218
5181,1.485495102,1.494437454
5182,1.504965062,1.510080823
5183,1.503379819,1.49950093
5184,1.512336541,1.497531261
5185,1.539745857,1.489690126
5186,1.510982227,1.504771497
5187,1.525252216,1.507850625
5188,1.53176643,1.500594239
5189,1.481162386,1.509758478
5190,1.483116366,1.501569865
5191,1.506954738,1.516714608
5192,1.494436583,1.477767356
5193,1.518328927,1.49398863
5194,1.516807027,1.493106516
5195,1.513062278,1.498799224
5196,1.516574391,1.496023702
5197,1.51718935,1.519038114
5198,1.489657662,1.485969958
5199,1.482263379,1.495364295
5200,1.501891728,1.500412799
5201,1.49461772,1.504845075
5202,1.521251416,1.511222428
5203,1.498691726,1.492619604
5204,1.473589791,1.496343873
5205,1.529186373,1.486932017
5206,1.516537594,1.49454954
5207,1.517495227,1.498856772
5208,1.499017236,1.488328715
5209,1.504061506,1.49290427
5210,1.476975527,1.505093638
5211,1.496295422,1.516135171
5212,1.507029066,1.5110234
5213,1.485621529,1.484077699
5214,1.493703544,1.487800544
5215,1.511762896,1.506071474
5216,1.504275637,1.493659785
5217,1.49252801,1.490857348
5218,1.499112929,1.505005673
5219,1.481899749,1.501264941
5220,1.497540326,1.498351528
5221,1.522174905,1.49375022
5223,1.516285497,1.51673027
5224,1.509985563,1.522954182
5225,1.475932979,1.48831524
5226,1.535731413,1.507198037
5227,1.535271521,1.491961601
5228,1.510377082,1.483723234
5229,1.527636217,1.506443437
5230,1.494909958,1.482153238
5231,1.505252573,1.499583906
5232,1.486906831,1.508323752
5233,1.522159334,1.498821866
5234,1.506357227,1.502380808
5235,1.49777172,1.491431064
5236,1.485963203,1.492010428
5237,1.555217988,1.492416258
5238,1.485656423,1.515061807
5239,1.487873077,1.483279552
5240,1.51638163,1.489256955
5241,1.515135709,1.497355488
5242,1.527448342,1.492394789
5243,1.500490756,1.488267852
5244,1.454913741,1.492699269
5245,1.506394916,1.496542204
5246,1.493035793,1.500089928
5247,1.484789171,1.48227643
5248,1.480205933,1.495176501
5249,1.466926004,1.496071489
5250,1.517747957,1.497759079
5251,1.507298727,1.507843915
5252,1.525497797,1.498803229
5253,1.515138125,1.51522683
5254,1.461369355,1.485900073
5256,1.505127026,1.491364341
5257,1.531200166,1.488336191
5258,1.473853748,1.499276805
5260,1.507045562,1.507960004
5261,1.504270745,1.501036367
5262,1.494959103,1.487724532
5263,1.508674367,1.472197762
5264,1.518264735,1.495884196
5265,1.482004922,1.497163877
5266,1.502472336,1.492202953
5267,1.505219367,1.499788792
5268,1.483588027,1.489621253
5269,1.486452083,1.481479165
5270,1.482745988,1.523013357
5271,1.504710669,1.494885761
5273,1.53538699,1.507962117
5274,1.478838849,1.508437332
5275,1.509696414,1.485842982
5276,1.502514004,1.469453005
5277,1.492247237,1.508181316
5278,1.520017298,1.50360044
5279,1.547006142,1.463036599
5280,1.524765331,1.478605361
5281,1.48950087,1.508581789
5282,1.493491148,1.504512658
5283,1.511134298,1.486306105
5284,1.517770687,1.518628808
5285,1.507374774,1.489858693
5286,1.523462051,1.499736596
5287,1.532643136,1.496137933
5288,1.514052281,1.496687785
5289,1.533577945,1.494067687
5290,1.512651578,1.495333173
5291,1.5075762,1.50077179
5292,1.469489907,1.481948421
5293,1.479843132,1.524661131
5294,1.509607334,1.487853083
5295,1.478559276,1.49812272
5296,1.468891769,1.502031319
5297,1.536917914,1.50199393
5298,1.507611378,1.481634148
5299,1.487232653,1.501217658
5300,1.490254693,1.488003641
5301,1.495261863,1.475507197
5302,1.543443786,1.500391094
5304,1.482049283,1.488219637
5305,1.52032368,1.506746971
5306,1.495963524,1.489063657
5307,1.50266321,1.486299565
5308,1.519115803,1.510721007
5309,1.495367849,1.503939276
5310,1.483456587,1.507863506
5311,1.536976748,1.507212249
5312,1.471731815,1.497106105
5313,1.501091836,1.499571755
5314,1.508123936,1.481336541
5315,1.481586896,1.488642115
5316,1.510275495,1.49144912
5317,1.500026288,1.49474731
5318,1.49927308,1.482340116
5319,1.525251811,1.494817153
5320,1.513277296,1.497063268
5322,1.483933685,1.501572543
5323,1.486312698,1.492913747
5324,1.533557727,1.493174201
5325,1.509508414,1.519759977
5326,1.488343346,1.493592991
5327,1.499413169,1.49072885
5328,1.501948197,1.490102314
5329,1.481451585,1.500394001
5330,1.480686176,1.500363787
5331,1.493526644,1.479936879
5332,1.534399878,1.496795809
5333,1.492966389,1.483779909
5334,1.515171857,1.485679956
5335,1.481298844,1.484354652
5336,1.535550549,1.51387292
5337,1.520406709,1.481599586
5338,1.480988124,1.48004248
5339,1.514655917,1.485502229
5341,1.505700311,1.502214268
5342,1.483461349,1.536942971
5343,1.471312091,1.499775105
5344,1.485349272,1.496913411
5345,1.489624031,1.489608911
5346,1.459015424,1.495972048
5348,1.524970231,1.508776862
5349,1.49707485,1.509745251
5350,1.492140163,1.489980264
5351,1.490733031,1.493427025
5352,1.505157084,1.497236422
5353,1.497889433,1.514182037
5354,1.48159076,1.500314943
5356,1.487535064,1.491698803
5357,1.479700638,1.470776301
5358,1.524280965,1.492266211
5359,1.514582671,1.512112622
5360,1.511369739,1.497557879
5361,1.475481907,1.493872664
5362,1.502253713,1.50944639
5363,1.486926738,1.506414141
5364,1.486518525,1.502539709
5365,1.474451053,1.503403837
5366,1.497050529,1.485959653
5368,1.497502299,1.516991842
5369,1.489130684,1.514720853
5370,1.506133986,1.499641974
5371,1.552470838,1.509201713
5372,1.508188225,1.484954894
5373,1.49035403,1.485278557
5374,1.500911187,1.500159215
5375,1.503701493,1.510428122
5376,1.517224807,1.511564808
5377,1.503621752,1.495642141
5378,1.504411026,1.482029734
5379,1.496417121,1.501231239
5381,1.505963475,1.483555965
5382,1.509750401,1.503841155
5383,1.52515706,1.505833157
5384,1.512759241,1.488270487
5385,1.520712318,1.500294306
5386,1.526970359,1.488736326
5387,1.488984397,1.498610882
5388,1.511097547,1.487458647
5389,1.511835955,1.501163293
5390,1.490948833,1.500397425
5391,1.496580574,1.500643476
5393,1.520793154,1.49757534
5394,1.523506059,1.494215862
5395,1.494725815,1.475075121
5396,1.495671127,1.515591948
5397,1.478780746,1.513512783
5398,1.511351108,1.497213407
5399,1.489147259,1.507266415
5400,1.507536502,1.522181738
5401,1.47440619,1.506533582
5402,1.516565275,1.479878535
5403,1.524803266,1.498500216
5405,1.480883762,1.500134672
5406,1.524853773,1.500184901
5407,1.483882031,1.495227163
5408,1.49862958,1.486249804
5409,1.518852238,1.524076054
5410,1.533861514,1.480965246
5411,1.514116434,1.508349849
5412,1.508315005,1.499536217
5413,1.486471904,1.49880226
5414,1.526305958,1.484784655
5415,1.477335398,1.490960157
5416,1.532893829,1.484187352
5417,1.475083036,1.507296591
5418,1.486827279,1.507449828
5419,1.486438092,1.478938406
